round_id,playerName,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,hand,rank,message,winMoney
7,ヽ(=^･ω･^=)丿,False,0,♥3 ♠2,508,True,False,True,True,0,0,,True,♥3 ♠2 ♣6 ♠J ♣Q ♣2 ♠4,9.0776,Pair,0.0
7,A_P_T^T,False,0,♥K ♠7,840,True,False,True,True,1,0,,False,♥K ♠7 ♣6 ♠J ♣Q ♣2 ♠4,7.0792,High Card,0.0
7,AllinWin,False,0,♦2 ♠5,4646,True,False,True,True,0,0,,False,♦2 ♠5 ♣6 ♠J ♣Q ♣2 ♠4,9.0776,Pair,0.0
7,TMBS=trend micro's best supreme,True,0,♦3 ♥Q,676,False,False,True,True,0,0,,False,♦3 ♥Q ♣6 ♠J ♣Q ♣2 ♠4,19.0266,Pair,676.0
8,8+9,False,0,♦A ♥Q,2938,False,False,True,True,2,0,,False,♦A ♥Q ♣Q ♥9 ♠9 ♠K ♠J,74.2048,Two Pair,536.0
8,隨便  ,False,0,,0,False,False,True,False,2,0,,False,,,,0.0
8,iCRC必勝,False,0,♥3 ♠7,4680,True,False,True,True,2,0,SB,False,♥3 ♠7 ♣Q ♥9 ♠9 ♠K ♠J,16.1792,Pair,0.0
8,ヽ(=^･ω･^=)丿,False,0,♥J ♠6,468,True,False,True,True,0,0,BB,True,♥J ♠6 ♣Q ♥9 ♠9 ♠K ♠J,65.1024,Two Pair,0.0
8,A_P_T^T,False,0,♦K ♦3,800,True,False,True,True,1,0,,False,♦K ♦3 ♣Q ♥9 ♠9 ♠K ♠J,84.0512,Two Pair,0.0
8,AllinWin,False,0,♠4 ♦J,4438,False,False,True,True,0,0,,False,♠4 ♦J ♣Q ♥9 ♠9 ♠K ♠J,65.1024,Two Pair,0.0
8,TMBS=trend micro's best supreme,False,0,♦10 ♣A,676,True,False,True,True,0,0,,False,♦10 ♣A ♣Q ♥9 ♠9 ♠K ♠J,122.0,Straight,0.0
9,8+9,False,0,♣3 ♣5,2878,True,False,True,True,2,0,,False,♣3 ♣5 ♦10 ♥2 ♠4 ♠6 ♠7,115.0,Straight,0.0
9,隨便  ,False,0,,0,False,False,True,False,2,0,,False,,,,0.0
9,iCRC必勝,False,0,♥6 ♥5,4540,True,False,True,True,2,0,,False,♥6 ♥5 ♦10 ♥2 ♠4 ♠6 ♠7,13.0148,Pair,0.0
9,ヽ(=^･ω･^=)丿,False,0,♣J ♥Q,408,True,False,True,True,0,0,SB,True,♣J ♥Q ♦10 ♥2 ♠4 ♠6 ♠7,6.0408,High Card,0.0
9,A_P_T^T,False,0,♥J ♦A,740,True,False,True,True,1,0,BB,False,♥J ♦A ♦10 ♥2 ♠4 ♠6 ♠7,8.0408,High Card,0.0
9,AllinWin,False,0,♣4 ♣Q,4338,True,False,True,True,0,0,,False,♣4 ♣Q ♦10 ♥2 ♠4 ♠6 ♠7,11.0656,Pair,0.0
9,TMBS=trend micro's best supreme,False,0,♠Q ♣2,1096,False,False,True,True,0,0,,False,♠Q ♣2 ♦10 ♥2 ♠4 ♠6 ♠7,9.0656,Pair,560.0
10,8+9,False,0,♣10 ♦4,2798,True,False,True,True,2,0,,False,♣10 ♦4 ♦K ♦2 ♦9 ♠9 ♣Q,16.1664,Pair,0.0
10,隨便  ,False,0,,0,False,False,True,False,2,0,,False,,,,0.0
10,iCRC必勝,False,0,♣K ♣9,5980,False,False,True,True,2,0,,False,♣K ♣9 ♦K ♦2 ♦9 ♠9 ♣Q,218.0,Full House,2720.0
10,ヽ(=^･ω･^=)丿,False,0,♥6 ♥K,408,True,False,True,True,0,0,,True,♥6 ♥K ♦K ♦2 ♦9 ♠9 ♣Q,84.0512,Two Pair,0.0
10,A_P_T^T,False,0,♠J ♣J,660,True,False,True,True,1,0,SB,False,♠J ♣J ♦K ♦2 ♦9 ♠9 ♣Q,65.1024,Two Pair,0.0
10,AllinWin,False,0,♠2 ♠5,3058,False,False,True,True,0,0,BB,False,♠2 ♠5 ♦K ♦2 ♦9 ♠9 ♣Q,43.1024,Two Pair,0.0
10,TMBS=trend micro's best supreme,False,0,♥A ♦Q,1096,True,False,True,True,0,0,,False,♥A ♦Q ♦K ♦2 ♦9 ♠9 ♣Q,74.2048,Two Pair,0.0
11,8+9,False,0,♣A ♦2,2718,True,False,True,True,2,0,,False,♣A ♦2 ♣10 ♠3 ♠6 ♥8 ♥10,17.2088,Pair,0.0
11,隨便  ,False,0,,0,False,False,True,False,2,0,,False,,,,0.0
11,iCRC必勝,False,0,♦9 ♥A,5820,True,False,True,True,2,0,,False,♦9 ♥A ♣10 ♠3 ♠6 ♥8 ♥10,17.2144,Pair,0.0
11,ヽ(=^･ω･^=)丿,False,0,♦A ♦7,328,True,False,True,True,0,0,,True,♦A ♦7 ♣10 ♠3 ♠6 ♥8 ♥10,17.209600000000002,Pair,0.0
11,A_P_T^T,False,0,♦10 ♠10,1100,False,False,True,True,1,0,,False,♦10 ♠10 ♣10 ♠3 ♠6 ♥8 ♥10,288.0032,Four of a kind,600.0
11,AllinWin,False,0,♥J ♣7,2978,True,False,True,True,0,0,SB,False,♥J ♣7 ♣10 ♠3 ♠6 ♥8 ♥10,17.0304,Pair,0.0
11,TMBS=trend micro's best supreme,False,0,♥9 ♦3,1056,True,False,True,True,0,0,BB,False,♥9 ♦3 ♣10 ♠3 ♠6 ♥8 ♥10,51.0064,Two Pair,0.0
12,8+9,False,0,♥7 ♥2,3158,False,False,True,True,2,0,BB,False,♥7 ♥2 ♠9 ♥6 ♠2 ♦7 ♠6,36.0064,Two Pair,600.0
12,隨便  ,False,0,,0,False,False,True,False,2,0,,False,,,,0.0
12,iCRC必勝,False,0,♥J ♦5,5660,True,False,True,True,2,0,,False,♥J ♦5 ♠9 ♥6 ♠2 ♦7 ♠6,13.0336,Pair,0.0
12,ヽ(=^･ω･^=)丿,False,0,♠4 ♦K,328,True,False,True,True,0,0,,True,♠4 ♦K ♠9 ♥6 ♠2 ♦7 ♠6,13.1104,Pair,0.0
12,A_P_T^T,False,0,♥K ♣J,1060,True,False,True,True,1,0,,False,♥K ♣J ♠9 ♥6 ♠2 ♦7 ♠6,13.1344,Pair,0.0
12,AllinWin,False,0,♠8 ♥Q,2898,True,False,True,True,0,0,,False,♠8 ♥Q ♠9 ♥6 ♠2 ♦7 ♠6,13.0608,Pair,0.0
12,TMBS=trend micro's best supreme,False,0,♥3 ♠Q,896,False,False,True,True,0,0,SB,False,♥3 ♠Q ♠9 ♥6 ♠2 ♦7 ♠6,13.0592,Pair,0.0
13,8+9,False,0,♦5 ♥4,3118,True,False,True,True,2,0,SB,False,♦5 ♥4 ♥3 ♥Q ♠3 ♣7 ♦J,10.0784,Pair,0.0
13,隨便  ,False,0,,0,False,False,True,False,2,0,,False,,,,0.0
13,iCRC必勝,False,0,♦10 ♥6,5620,True,False,True,True,2,0,BB,False,♦10 ♥6 ♥3 ♥Q ♠3 ♣7 ♦J,10.0896,Pair,0.0
13,ヽ(=^･ω･^=)丿,False,0,♠7 ♦A,288,True,False,True,True,0,0,,True,♠7 ♦A ♥3 ♥Q ♠3 ♣7 ♦J,33.2048,Two Pair,0.0
13,A_P_T^T,False,0,♠J ♣10,1180,False,False,True,True,1,0,,False,♠J ♣10 ♥3 ♥Q ♠3 ♣7 ♦J,59.0512,Two Pair,160.0
13,AllinWin,False,0,♣8 ♦7,2898,True,False,True,True,0,0,,False,♣8 ♦7 ♥3 ♥Q ♠3 ♣7 ♦J,33.0512,Two Pair,0.0
13,TMBS=trend micro's best supreme,False,0,♣A ♦Q,896,True,False,True,True,0,0,,False,♣A ♦Q ♥3 ♥Q ♠3 ♣7 ♦J,68.2048,Two Pair,0.0
14,8+9,False,0,♣4 ♦8,4162,False,False,True,True,2,0,,False,♣4 ♦8 ♥6 ♠4 ♦4 ♦J ♥J,156.0,Full House,1285.0
14,隨便  ,False,0,,0,False,False,True,False,2,0,,False,,,,0.0
14,iCRC必勝,False,0,♣A ♠10,5379,True,False,True,True,2,0,SB,False,♣A ♠10 ♥6 ♠4 ♦4 ♦J ♥J,60.2048,Two Pair,0.0
14,ヽ(=^･ω･^=)丿,False,0,♠K ♠8,47,True,False,True,True,0,0,BB,True,♠K ♠8 ♥6 ♠4 ♦4 ♦J ♥J,60.1024,Two Pair,0.0
14,A_P_T^T,False,0,♠J ♣Q,1100,True,False,True,True,1,0,,False,♠J ♣Q ♥6 ♠4 ♦4 ♦J ♥J,234.0,Full House,0.0
14,AllinWin,False,0,♣K ♥3,2657,True,False,True,True,0,0,,False,♣K ♥3 ♥6 ♠4 ♦4 ♦J ♥J,60.1024,Two Pair,0.0
14,TMBS=trend micro's best supreme,False,0,♣6 ♦2,655,False,False,True,True,0,0,,False,♣6 ♦2 ♥6 ♠4 ♦4 ♦J ♥J,62.0002,Two Pair,0.0
15,8+9,False,0,♥5 ♣4,4082,True,False,True,True,2,0,,False,♥5 ♣4 ♣Q ♠9 ♦8 ♦5 ♦3,12.0608,Pair,0.0
15,隨便  ,False,0,,0,False,False,True,False,2,0,,False,,,,0.0
15,iCRC必勝,False,0,♣K ♠2,5219,True,False,True,True,2,0,,False,♣K ♠2 ♣Q ♠9 ♦8 ♦5 ♦3,7.0612,High Card,0.0
15,ヽ(=^･ω･^=)丿,True,0,♦6 ♥10,1000,False,False,True,True,1,0,SB,True,♦6 ♥10 ♣Q ♠9 ♦8 ♦5 ♦3,6.0232,High Card,0.0
15,A_P_T^T,False,0,♠K ♣7,1020,True,False,True,True,1,0,BB,False,♠K ♣7 ♣Q ♠9 ♦8 ♦5 ♦3,7.0624,High Card,0.0
15,AllinWin,False,0,♥Q ♣10,2337,False,False,True,True,0,0,,False,♥Q ♣10 ♣Q ♠9 ♦8 ♦5 ♦3,19.0224,Pair,0.0
15,TMBS=trend micro's best supreme,False,0,♦9 ♦10,1342,False,False,True,True,0,0,,False,♦9 ♦10 ♣Q ♠9 ♦8 ♦5 ♦3,123.0229,Flush,1007.0
16,8+9,False,0,♦8 ♣A,4531,False,False,True,True,2,0,,False,♦8 ♣A ♠A ♣K ♦3 ♣10 ♦A,112.1152,Three of a Kind,658.0
16,隨便  ,False,0,,0,False,False,True,False,2,0,,False,,,,0.0
16,iCRC必勝,False,0,♦Q ♥4,5139,True,False,True,True,2,0,,False,♦Q ♥4 ♠A ♣K ♦3 ♣10 ♦A,21.1664,Pair,0.0
16,ヽ(=^･ω･^=)丿,False,0,♥8 ♣J,1000,True,False,True,True,1,0,,True,♥8 ♣J ♠A ♣K ♦3 ♣10 ♦A,21.1408,Pair,0.0
16,A_P_T^T,False,0,♥K ♥2,940,True,False,True,True,1,0,SB,False,♥K ♥2 ♠A ♣K ♦3 ♣10 ♦A,99.0128,Two Pair,0.0
16,AllinWin,False,0,♦9 ♥3,2257,True,False,True,True,0,0,BB,False,♦9 ♥3 ♠A ♣K ♦3 ♣10 ♦A,89.1024,Two Pair,0.0
16,TMBS=trend micro's best supreme,False,0,♠2 ♦5,1133,False,False,True,True,0,0,,False,♠2 ♦5 ♠A ♣K ♦3 ♣10 ♦A,21.1156,Pair,0.0
17,8+9,True,0,♦K ♣K,10202,False,False,True,True,2,0,,False,♦K ♣K ♥6 ♠K ♠J ♦10 ♠8,111.0384,Three of a Kind,10202.0
17,隨便  ,False,0,,0,False,False,True,False,2,0,,False,,,,0.0
17,iCRC必勝,False,0,♥10 ♥K,608,False,False,True,True,2,0,,False,♥10 ♥K ♥6 ♠K ♠J ♦10 ♠8,85.0256,Two Pair,0.0
17,ヽ(=^･ω･^=)丿,False,0,♠7 ♦7,920,True,False,True,True,1,0,,True,♠7 ♦7 ♥6 ♠K ♠J ♦10 ♠8,14.1408,Pair,0.0
17,A_P_T^T,True,0,♥J ♥9,1000,False,False,True,True,2,0,,False,♥J ♥9 ♥6 ♠K ♠J ♦10 ♠8,18.1216,Pair,0.0
17,AllinWin,False,0,♣4 ♣2,2217,True,False,True,True,0,0,SB,False,♣4 ♣2 ♥6 ♠K ♠J ♦10 ♠8,7.0424,High Card,0.0
17,TMBS=trend micro's best supreme,False,0,♦9 ♣6,1053,True,False,True,True,0,0,BB,False,♦9 ♣6 ♥6 ♠K ♠J ♦10 ♠8,13.1408,Pair,0.0
18,8+9,False,0,♣4 ♣A,9962,True,False,True,True,2,0,BB,False,♣4 ♣A ♣Q ♠Q ♦7 ♥9 ♣3,19.2128,Pair,0.0
18,隨便  ,False,0,,0,False,False,True,False,2,0,,False,,,,0.0
18,iCRC必勝,False,0,♥A ♦6,528,True,False,True,True,2,0,,False,♥A ♦6 ♣Q ♠Q ♦7 ♥9 ♣3,19.2128,Pair,0.0
18,ヽ(=^･ω･^=)丿,False,0,♥J ♠3,920,True,False,True,True,1,0,,True,♥J ♠3 ♣Q ♠Q ♦7 ♥9 ♣3,68.0256,Two Pair,0.0
18,A_P_T^T,False,0,♥7 ♣5,920,True,False,True,True,2,0,,False,♥7 ♣5 ♣Q ♠Q ♦7 ♥9 ♣3,72.0064,Two Pair,0.0
18,AllinWin,False,0,♦9 ♦K,2937,False,False,True,True,0,0,,False,♦9 ♦K ♣Q ♠Q ♦7 ♥9 ♣3,74.1024,Two Pair,1040.0
18,TMBS=trend micro's best supreme,False,0,♠5 ♠10,733,False,False,True,True,0,0,SB,False,♠5 ♠10 ♣Q ♠Q ♦7 ♥9 ♣3,19.0208,Pair,0.0
19,8+9,False,0,♥2 ♠7,9882,True,False,True,True,2,0,SB,False,♥2 ♠7 ♦6 ♦J ♠4 ♥10 ♦7,14.0392,Pair,0.0
19,隨便  ,False,0,,0,False,False,True,False,2,0,,False,,,,0.0
19,iCRC必勝,False,0,♣8 ♦4,448,True,False,True,True,2,0,BB,False,♣8 ♦4 ♦6 ♦J ♠4 ♥10 ♦7,11.0416,Pair,0.0
19,ヽ(=^･ω･^=)丿,False,0,♦3 ♣A,920,True,False,True,True,1,0,,True,♦3 ♣A ♦6 ♦J ♠4 ♥10 ♦7,8.0408,High Card,0.0
19,A_P_T^T,False,0,♠6 ♠Q,840,True,False,True,True,2,0,,False,♠6 ♠Q ♦6 ♦J ♠4 ♥10 ♦7,13.0896,Pair,0.0
19,AllinWin,False,0,♣4 ♦2,2937,True,False,True,True,0,0,,False,♣4 ♦2 ♦6 ♦J ♠4 ♥10 ♦7,11.04,Pair,0.0
19,TMBS=trend micro's best supreme,False,0,♥K ♠10,973,False,False,True,True,0,0,,False,♥K ♠10 ♦6 ♦J ♠4 ♥10 ♦7,17.1296,Pair,320.0
20,8+9,False,0,♦Q ♠Q,12415,False,False,True,True,2,0,,False,♦Q ♠Q ♥9 ♦J ♠6 ♣Q ♥2,110.03200000000001,Three of a Kind,4331.0
20,隨便  ,False,0,,0,False,False,True,False,2,0,,False,,,,0.0
20,iCRC必勝,False,0,♥K ♠A,128,True,False,True,True,2,0,SB,False,♥K ♠A ♥9 ♦J ♠6 ♣Q ♥2,8.1856,High Card,0.0
20,ヽ(=^･ω･^=)丿,True,0,♠2 ♦9,1000,False,False,True,True,2,0,BB,True,♠2 ♦9 ♥9 ♦J ♠6 ♣Q ♥2,43.0512,Two Pair,0.0
20,A_P_T^T,False,0,♦3 ♥4,680,True,False,True,True,2,0,,False,♦3 ♥4 ♥9 ♦J ♠6 ♣Q ♥2,6.0329999999999995,High Card,0.0
20,AllinWin,False,0,♣5 ♠7,2777,True,False,True,True,0,0,,False,♣5 ♠7 ♥9 ♦J ♠6 ♣Q ♥2,6.0344,High Card,0.0
20,TMBS=trend micro's best supreme,True,0,♥6 ♠J,1000,False,False,True,True,1,0,,False,♥6 ♠J ♥9 ♦J ♠6 ♣Q ♥2,62.0512,Two Pair,0.0
21,8+9,False,0,♦4 ♠Q,12255,True,False,True,True,2,0,,False,♦4 ♠Q ♣9 ♦8 ♦A ♦2 ♣6,8.0616,High Card,0.0
21,隨便  ,False,0,,0,False,False,True,False,2,0,,False,,,,0.0
21,iCRC必勝,True,0,♥A ♥9,768,False,False,True,True,2,0,,False,♥A ♥9 ♣9 ♦8 ♦A ♦2 ♣6,95.0032,Two Pair,768.0
21,ヽ(=^･ω･^=)丿,False,0,♠10 ♥5,840,True,False,True,True,2,0,SB,True,♠10 ♥5 ♣9 ♦8 ♦A ♦2 ♣6,8.0232,High Card,0.0
21,A_P_T^T,False,0,♥2 ♠6,520,True,False,True,True,2,0,BB,False,♥2 ♠6 ♣9 ♦8 ♦A ♦2 ♣6,28.2048,Two Pair,0.0
21,AllinWin,False,0,♠7 ♥7,2457,True,False,True,True,0,0,,False,♠7 ♥7 ♣9 ♦8 ♦A ♦2 ♣6,14.2144,Pair,0.0
21,TMBS=trend micro's best supreme,False,0,♣7 ♠9,1160,False,False,True,True,1,0,,False,♣7 ♠9 ♣9 ♦8 ♦A ♦2 ♣6,16.209600000000002,Pair,480.0
22,8+9,False,0,♣9 ♥10,12095,True,False,True,True,2,0,,False,♣9 ♥10 ♥Q ♠5 ♠Q ♥2 ♥J,19.0448,Pair,0.0
22,隨便  ,False,0,,0,False,False,True,False,2,0,,False,,,,0.0
22,iCRC必勝,False,0,♠K ♥K,608,True,False,True,True,2,0,,False,♠K ♥K ♥Q ♠5 ♠Q ♥2 ♥J,87.0256,Two Pair,0.0
22,ヽ(=^･ω･^=)丿,False,0,♣4 ♠8,840,True,False,True,True,2,0,,True,♣4 ♠8 ♥Q ♠5 ♠Q ♥2 ♥J,19.0292,Pair,0.0
22,A_P_T^T,False,0,♥A ♥6,360,True,False,True,True,2,0,SB,False,♥A ♥6 ♥Q ♠5 ♠Q ♥2 ♥J,123.2824,Flush,0.0
22,AllinWin,False,0,♦2 ♦6,2297,True,False,True,True,0,0,BB,False,♦2 ♦6 ♥Q ♠5 ♠Q ♥2 ♥J,67.0256,Two Pair,0.0
22,TMBS=trend micro's best supreme,False,0,♣A ♥5,1800,False,False,True,True,1,0,,False,♣A ♥5 ♥Q ♠5 ♠Q ♥2 ♥J,70.2048,Two Pair,800.0
23,8+9,False,0,♥8 ♠J,11935,True,False,True,True,2,0,,False,♥8 ♠J ♣5 ♠3 ♥5 ♣10 ♦8,40.0256,Two Pair,0.0
23,隨便  ,False,0,,0,False,False,True,False,2,0,,False,,,,0.0
23,iCRC必勝,True,0,♥A ♥10,2144,False,False,True,True,2,0,,False,♥A ♥10 ♣5 ♠3 ♥5 ♣10 ♦8,53.2048,Two Pair,2144.0
23,ヽ(=^･ω･^=)丿,False,0,♥4 ♠2,840,True,False,True,True,2,0,,True,♥4 ♠2 ♣5 ♠3 ♥5 ♣10 ♦8,12.0162,Pair,0.0
23,A_P_T^T,False,0,♣9 ♦K,200,True,False,True,True,2,0,,False,♣9 ♦K ♣5 ♠3 ♥5 ♣10 ♦8,12.1216,Pair,0.0
23,AllinWin,False,0,♣3 ♣Q,1849,False,False,True,True,0,0,SB,False,♣3 ♣Q ♣5 ♠3 ♥5 ♣10 ♦8,26.0512,Two Pair,320.0
23,TMBS=trend micro's best supreme,False,0,♦Q ♥2,1032,False,False,True,True,1,0,BB,False,♦Q ♥2 ♣5 ♠3 ♥5 ♣10 ♦8,12.0672,Pair,0.0
24,8+9,False,0,♠4 ♦A,11615,True,False,True,True,2,0,BB,False,♠4 ♦A ♣6 ♣5 ♥8 ♦8 ♣K,15.308,Pair,0.0
24,隨便  ,False,0,,0,False,False,True,False,2,0,,False,,,,0.0
24,iCRC必勝,False,0,♥Q ♦K,1824,True,False,True,True,2,0,,False,♥Q ♦K ♣6 ♣5 ♥8 ♦8 ♣K,83.0512,Two Pair,0.0
24,ヽ(=^･ω･^=)丿,False,0,♣J ♦2,840,True,False,True,True,2,0,,True,♣J ♦2 ♣6 ♣5 ♥8 ♦8 ♣K,15.1288,Pair,0.0
